,date,difficulty,hash_rate,blk_size_mean,miners_revenue_usd,tx_count_day
633,2022-06-28,29570168636358.0,214611394.16241816,413778.709859,19472210.904391408,248080.0
634,2022-06-29,29570168636358.0,221961099.44195303,413947.564769,19294230.33796317,265079.0
635,2022-06-30,29570168636358.0,251359920.5600925,414131.394584,20986948.239193022,271213.0
636,2022-07-01,29570168636358.0,196972101.49153444,414314.78509,16732216.51579779,271874.0
637,2022-07-02,29570168636358.0,202851865.7151624,414483.675202,16848775.516847175,235096.0
638,2022-07-03,29570168636358.0,227840863.6655809,414643.385827,18764021.978929583,206333.0
639,2022-07-04,29570168636358.0,210201570.99469727,414776.044794,17710446.53341544,240385.0
640,2022-07-05,29570168636358.0,173453044.59702292,414934.413765,15144619.104130743,245829.0
641,2022-07-06,29570168636358.0,186682514.1001857,415090.035261,16778177.282876246,267118.0
642,2022-07-07,29155457214820.32,227544125.37384427,415265.612095,20869123.264439654,281435.0
643,2022-07-08,29152798808272.0,214480636.4041969,415464.19518,20610085.030495837,268331.0
644,2022-07-09,29152798808272.0,194191927.5551512,415646.982568,18735674.272919107,220708.0
645,2022-07-10,29152798808272.0,221726603.8502846,415790.124597,20789681.39197659,199369.0
646,2022-07-11,29152798808272.0,178250799.1737582,415921.653997,16078738.285628874,229482.0
647,2022-07-12,29152798808272.0,218828216.87184957,416070.29579,19253095.526382398,275378.0
648,2022-07-13,29152798808272.0,159411283.8139301,416252.117558,13928315.139691427,222657.0
649,2022-07-14,29152798808272.0,179699992.6629758,416401.167151,16308882.031267503,286894.0
650,2022-07-15,29152798808272.0,205785475.4688916,416589.403534,18967211.435173094,269269.0
651,2022-07-16,29152798808272.0,214480636.4041969,416781.37108,19644545.69899658,226638.0
652,2022-07-17,29152798808272.0,179699992.6629758,416932.39478,17327703.097352717,202157.0
653,2022-07-18,29152798808272.0,189844347.0874986,417070.269017,18303796.24250829,247895.0
654,2022-07-19,29152798808272.0,199988701.51202145,417228.383426,19972141.1063353,279950.0
655,2022-07-20,29152798808272.0,182598379.6414109,417421.58642,19141473.222768992,260195.0
656,2022-07-21,28827135813162.805,199187652.45519632,417594.8593,20768206.558513064,273976.0
657,2022-07-22,27692567959234.0,181711862.6387281,417780.379053,19591278.20978301,263276.0
658,2022-07-23,27692567959234.0,211997173.07851613,417939.213566,21918540.32658128,223744.0
659,2022-07-24,27692567959234.0,216126988.1384872,418086.799052,22447659.673061103,199919.0
660,2022-07-25,27692567959234.0,195477912.8386317,418221.20912,20068081.035220552,253417.0
661,2022-07-26,27692567959234.0,220256803.19845837,418390.183692,21346601.625572704,264861.0
662,2022-07-27,27692567959234.0,227139828.2984101,418575.455676,22439607.328241665,255930.0
663,2022-07-28,27692567959234.0,194101307.8186414,418743.925201,21195787.991195064,287254.0
664,2022-07-29,27692567959234.0,200984332.91859323,418933.917397,22164587.54094538,281608.0
665,2022-07-30,27692567959234.0,177582047.57875702,419114.913002,19669633.42707722,232696.0
666,2022-07-31,27692567959234.0,209243963.0385354,419262.060604,22797365.361192845,209042.0
667,2022-08-01,27692567959234.0,187218282.7186896,419402.306983,20057094.21660737,249610.0
668,2022-08-02,27692567959234.0,213373778.09850645,419577.522102,22887535.789081786,266968.0
669,2022-08-03,27692567959234.0,199607727.89860287,419754.898296,21334680.69864296,282037.0
670,2022-08-04,27915356836850.324,183173748.8020644,419942.614422,19247521.080682665,279707.0
671,2022-08-05,28174668481289.0,210085555.0395456,420119.584255,22040552.556791432,268463.0
672,2022-08-06,28174668481289.0,225491829.07577893,420293.226093,23640706.63329386,237677.0
673,2022-08-07,28174668481289.0,222690688.3419183,420455.993016,23450786.345573597,196161.0
674,2022-08-08,28174668481289.0,201682132.83796376,420587.461376,22072627.08704081,256582.0
675,2022-08-09,28174668481289.0,200281562.47103348,420753.30884,21500771.45078992,256233.0
676,2022-08-10,28174668481289.0,207284414.30568492,420935.003804,22048657.032706518,264566.0
677,2022-08-11,28174668481289.0,196079851.3702425,421136.33418,21798985.531577677,287356.0
678,2022-08-12,28174668481289.0,215687836.5072668,421326.638902,23487535.54544685,273661.0
679,2022-08-13,28174668481289.0,194679281.00331223,421509.362776,21597981.286947653,233308.0
680,2022-08-14,28174668481289.0,186275858.8017304,421660.281918,20561929.591036644,205350.0
681,2022-08-15,28174668481289.0,203082703.20489404,421809.589621,22246761.581903823,241934.0
682,2022-08-16,28174668481289.0,207284414.30568492,421981.433118,22451185.11887194,273896.0
683,2022-08-17,28174668481289.0,180673577.3340092,422175.325809,19823143.47206977,256127.0
684,2022-08-18,28275424991711.293,202403376.0331685,422346.926894,21426691.80720861,291921.0
685,2022-08-19,28351606743494.0,250867150.7861116,422548.812382,24646037.773745745,279910.0
686,2022-08-20,28351606743494.0,209995536.3321945,422740.793431,19906048.078724258,222722.0
687,2022-08-21,28351606743494.0,205767438.2852376,422891.637237,19658711.446938902,205435.0
688,2022-08-22,28351606743494.0,204358072.2695853,423029.735053,20049502.855463784,250534.0
689,2022-08-23,28351606743494.0,242410954.69219768,423192.878341,23241671.09599258,256928.0
690,2022-08-24,28351606743494.0,205767438.2852376,423374.042128,19789812.78474593,256606.0
691,2022-08-25,28351606743494.0,224089196.48871768,423542.855677,21711435.8619223,260460.0
692,2022-08-26,28351606743494.0,248048418.754807,423717.038707,23607458.78269579,262722.0
693,2022-08-27,28351606743494.0,204358072.2695853,423893.01016,18417353.53906328,225420.0
694,2022-08-28,28351606743494.0,226907928.52002236,424048.171873,20531551.53532369,202109.0
695,2022-08-29,28351606743494.0,221270464.45741308,424189.906817,19815545.48503768,252235.0
696,2022-08-30,28351606743494.0,228317294.5356746,424368.974679,20898311.56760684,262445.0
697,2022-08-31,30293716756044.19,219862688.89188156,424550.379084,18973801.675528973,260425.0
698,2022-09-01,30977051760460.0,212503108.15739748,424727.604251,17519322.333246782,268022.0
699,2022-09-02,30977051760460.0,198644209.79930627,424902.30635,16573004.97125154,270588.0
700,2022-09-03,30977051760460.0,226362006.5154886,425083.866076,18503841.81010828,242597.0
701,2022-09-04,30977051760460.0,258699436.01770127,425259.3204,21001414.01336134,204538.0
702,2022-09-05,30977051760460.0,235601272.08754936,425404.360416,19217857.628245477,250179.0
703,2022-09-06,30977051760460.0,218662618.53877124,425582.706389,17711313.57191243,268125.0
704,2022-09-07,30977051760460.0,224822128.92014512,425761.183681,17522524.6768538,265239.0
705,2022-09-08,30977051760460.0,195564454.60861945,425948.171344,15580902.145009369,262863.0
706,2022-09-09,30977051760460.0,226362006.5154886,426123.609215,19406879.308704853,290849.0
707,2022-09-10,30977051760460.0,241760782.4689232,426326.434062,21254611.329074144,241936.0
708,2022-09-11,30977051760460.0,281797599.94785315,426491.209787,25190836.06469254,220361.0
709,2022-09-12,30977051760460.0,235601272.08754936,426651.47757,21457966.189803272,268971.0
710,2022-09-13,31125211237044.062,211972242.0735515,426838.708055,18880378.13599022,260108.0
711,2022-09-14,32045359565303.0,202308899.97494468,427014.106706,16390122.367911557,270309.0
712,2022-09-15,32045359565303.0,234168569.26233757,427200.753114,18722547.16017402,277041.0
713,2022-09-16,32045359565303.0,203901883.4393143,427383.191147,16155813.96987422,261361.0
714,2022-09-17,32045359565303.0,270807188.94283926,427547.810843,22046267.351943973,247863.0
715,2022-09-18,32045359565303.0,245319453.51292503,427724.555944,19614731.42557514,212396.0
716,2022-09-19,32045359565303.0,207087850.3680536,427870.012263,15916507.708788954,253795.0
717,2022-09-20,32045359565303.0,242133486.58418572,428033.047974,18547287.27541817,269773.0
718,2022-09-21,32045359565303.0,224610668.47611964,428226.740533,17044371.760123417,260924.0
719,2022-09-22,32045359565303.0,203901883.4393143,428398.404824,15405709.406264087,245794.0
720,2022-09-23,32045359565303.0,215052767.68990183,428555.294527,16388196.049952148,281419.0
721,2022-09-24,32045359565303.0,232575585.79796788,428741.564311,17641158.57969013,228040.0
722,2022-09-25,32045359565303.0,234168569.26233757,428894.212414,18123081.63232435,212009.0
723,2022-09-26,32045359565303.0,238947519.65544644,429034.223917,18586164.0791014,259311.0
724,2022-09-27,32045359565303.0,205494866.90368396,429211.351255,16499416.47586462,271117.0
725,2022-09-28,31419898493798.69,234283743.87934905,429399.727146,18194817.83921564,264048.0
726,2022-09-29,31360548173145.0,222928606.67506388,429566.807095,17625877.85463125,267342.0
727,2022-09-30,31360548173145.0,263461080.61598453,429740.405585,20961626.892611515,286672.0
728,2022-10-02,31360548173145.0,244753784.95094424,430101.305136,19049496.73083795,213646.0
729,2022-10-03,31360548173145.0,240076961.03468412,430255.726189,18822692.57300482,273820.0
730,2022-10-04,31360548173145.0,254107432.7834644,430447.595154,20497223.57467133,278744.0
731,2022-10-05,31360548173145.0,272814728.44850475,430628.321846,22220525.211607706,267021.0
732,2022-10-06,31360548173145.0,247871667.56178424,430799.922231,20238932.999599468,278204.0
733,2022-10-07,31360548173145.0,266578963.2268246,430981.756049,21329735.82923857,270191.0
734,2022-10-08,31360548173145.0,272814728.44850475,431178.245592,21693311.538908795,235498.0
735,2022-10-09,31360548173145.0,246312726.25636423,431328.012477,19801812.92339956,211238.0
736,2022-10-10,33738662001569.637,281762541.4868823,431467.825901,20456350.29360484,258286.0
737,2022-10-11,35610794164372.0,277924882.20287925,431642.826125,19592269.926100034,266451.0
738,2022-10-12,35610794164372.0,242520438.6101558,431818.439623,16543247.306288254,261196.0
739,2022-10-13,35610794164372.0,253141771.68797284,431984.514384,17339850.420349475,281093.0
740,2022-10-14,35610794164372.0,276154660.02324307,432177.332547,19349674.895805757,284648.0
741,2022-10-15,35610794164372.0,269073771.3046984,432383.441981,18603429.731474027,241758.0
742,2022-10-16,35610794164372.0,254911993.867609,432545.122197,17640377.301598247,212919.0
743,2022-10-17,35610794164372.0,265533326.945426,432683.291306,18438405.724884216,260471.0
744,2022-10-18,35610794164372.0,251371549.5083366,432854.646375,17605946.973579727,257694.0
745,2022-10-19,35610794164372.0,267303549.1250622,433039.317396,18709672.39499181,263517.0
746,2022-10-20,35610794164372.0,256682216.0472452,433246.645164,17832142.511155218,263986.0
747,2022-10-21,35610794164372.0,276154660.02324307,433423.910484,18823653.62509549,270741.0
748,2022-10-22,35610794164372.0,240750216.4305196,433601.753131,16486650.38267194,233097.0
749,2022-10-23,35626599175758.016,274506216.9071191,433754.35026,18817002.899194237,217872.0
750,2022-10-24,36835682546788.0,249031192.74934924,433898.052301,16704131.75423753,264486.0
751,2022-10-25,36835682546788.0,223395628.7898574,434073.285443,15262936.713037344,248540.0
752,2022-10-26,36835682546788.0,283822315.2658024,434219.472261,20391787.49715678,306069.0
753,2022-10-27,36835682546788.0,247200081.03795695,434433.075182,17781054.472137854,267995.0
754,2022-10-28,36835682546788.0,291146762.1113715,434605.220521,20657842.562491424,283035.0
755,2022-10-29,36835682546788.0,261848974.7290952,434787.841012,18889102.554937232,252661.0
756,2022-10-30,36835682546788.0,247200081.03795695,434949.842444,17765496.375039846,222138.0
757,2022-10-31,36835682546788.0,316782326.0708633,435103.655948,22491183.834946454,284125.0
758,2022-11-01,36835682546788.0,263680086.4404874,435290.647886,19035680.24022811,276192.0
759,2022-11-02,36835682546788.0,223395628.7898574,435478.807493,15923465.095997136,257467.0
760,2022-11-03,36835682546788.0,300302320.6683329,435631.87534,21427249.233947724,297039.0
761,2022-11-04,36835682546788.0,236213410.7696033,435825.130416,17095479.28911212,281515.0
762,2022-11-05,36835682546788.0,276497868.4202333,435999.472603,20477935.245340105,257198.0
763,2022-11-06,36835682546788.0,250862304.46074155,436175.576616,18479805.99848374,223404.0
764,2022-11-07,36766791551487.06,263186945.4874768,436322.265352,19052783.19726433,264869.0
765,2022-11-08,36762198818467.0,297875786.9173795,436492.549435,20378818.583838027,295778.0
766,2022-11-09,36762198818467.0,272291363.5011629,436692.111365,16756916.904897427,292265.0
767,2022-11-10,36762198818467.0,268636445.8702748,436887.416061,15963715.77419244,292831.0
768,2022-11-11,36762198818467.0,244879481.2695022,437081.795458,14900952.885684296,284467.0
769,2022-11-12,36762198818467.0,305185622.17915577,437257.629871,17874099.03663277,239254.0
770,2022-11-13,36762198818467.0,235742187.192282,437437.312859,13715309.636890972,227644.0
771,2022-11-14,36762198818467.0,224777434.2996177,437593.520326,13223056.11507164,242416.0
772,2022-11-15,36762198818467.0,283256116.39382714,437752.9741,16924308.163784713,283090.0
773,2022-11-16,36762198818467.0,274118822.31660694,437959.974832,16237808.60992938,268373.0
774,2022-11-17,36762198818467.0,252189316.5312784,438156.177888,15097004.518378556,248465.0
775,2022-11-18,36762198818467.0,254016775.34672245,438336.177138,15266118.620391032,282091.0
776,2022-11-19,36762198818467.0,268636445.8702748,438526.196304,15732345.425249888,260694.0
777,2022-11-20,36773572356982.41,272375605.3694332,438746.509408,15982750.015998334,229923.0
778,2022-11-21,36950494067222.0,236949653.97082296,438958.509489,13533870.26017263,270779.0
779,2022-11-22,36950494067222.0,231439196.90173405,439142.07681,12966806.15387219,253235.0
780,2022-11-23,36950494067222.0,258991482.2471786,439321.399638,15202435.491253069,273997.0
781,2022-11-24,36950494067222.0,236949653.97082296,439529.234368,13846331.44830637,254639.0
782,2022-11-25,36950494067222.0,225928739.8326452,439731.955444,13127718.390905542,258341.0
783,2022-11-26,36950494067222.0,200213273.51023027,439917.422995,11674337.0162286,229735.0
784,2022-11-27,36950494067222.0,249807387.1320305,440083.195055,14358617.123247962,222672.0
785,2022-11-28,36950494067222.0,255317844.20111936,440239.608274,14875224.88563531,262636.0
786,2022-11-29,36950494067222.0,240623292.0168823,440425.325427,13816257.51734792,271512.0
787,2022-11-30,36950494067222.0,253481025.1780897,440603.839698,15034912.97575721,271416.0
788,2022-12-01,36950494067222.0,281033310.52353424,440775.806726,17271537.924430106,285467.0
789,2022-12-02,36950494067222.0,229602377.8787045,440967.959588,13741034.33903842,271725.0
790,2022-12-03,36950494067222.0,240623292.0168823,441141.961233,14299138.04252222,250951.0
791,2022-12-04,36950494067222.0,257154663.22414896,441314.733344,15184340.833291631,219810.0
792,2022-12-05,36950494067222.0,268175577.3623268,441466.689456,16039165.97540702,274064.0
793,2022-12-06,34464833739061.23,231289584.0177272,441648.592482,14725089.485199375,262438.0
794,2022-12-07,34244331613176.0,292794732.7377177,441828.129927,18475685.995101217,272328.0
795,2022-12-08,34244331613176.0,284283257.94883054,442004.099924,17938099.11542059,263838.0
796,2022-12-09,34244331613176.0,258748833.5821692,442172.931203,16800417.04720075,265668.0
797,2022-12-10,34244331613176.0,262153423.49772403,442352.479751,17384313.195406716,241668.0
798,2022-12-11,34244331613176.0,250237358.793282,442549.803458,15911653.689838964,217788.0
799,2022-12-12,34244331613176.0,243428178.9621724,442693.273206,15426960.975362783,262646.0
800,2022-12-13,34244331613176.0,280878668.0332757,442864.964951,18300370.852563936,287224.0
801,2022-12-14,34244331613176.0,251939653.75105944,443049.981693,16824168.350794345,276441.0
802,2022-12-15,34244331613176.0,236618999.1310626,443228.072054,15628685.822634194,276713.0
803,2022-12-16,34244331613176.0,221298344.51106572,443399.52707,14457172.527777763,254176.0
804,2022-12-17,34244331613176.0,234916704.1732852,443553.614336,15352368.055325923,263200.0
805,2022-12-18,34244331613176.0,246832768.8777272,443731.582355,15369367.34579528,212673.0
806,2022-12-19,34606598588472.797,233961255.1644386,443872.510296,14497991.473721288,259096.0
807,2022-12-20,35364065900457.0,246114015.1556391,444053.457999,15203920.126164537,268893.0
808,2022-12-21,35364065900457.0,251387886.90897432,444237.55928,15330046.709449464,272491.0
809,2022-12-22,35364065900457.0,237324228.90008065,444411.970578,14445678.738210894,271181.0
810,2022-12-23,35364065900457.0,232050357.14674556,444580.20661,14192911.730580632,273926.0
811,2022-12-24,35364065900457.0,156458195.34894204,444746.804768,9886179.74795384,213339.0
812,2022-12-25,35364065900457.0,247871972.4067509,444875.815742,15073742.939776683,205314.0
813,2022-12-26,35364065900457.0,226776485.39341035,445014.991139,14104102.296292609,223504.0
814,2022-12-27,35364065900457.0,202165083.87784645,445159.265994,12489766.06688427,239359.0
815,2022-12-28,35364065900457.0,295336818.18676704,445318.173024,17844731.47947442,272949.0
816,2022-12-29,35364065900457.0,247871972.4067509,445490.189205,14977089.738394096,265955.0
817,2022-12-30,35364065900457.0,277757245.6756499,445668.2695,16715350.712628448,291015.0
818,2022-12-31,35364065900457.0,274241331.1734265,445882.496807,16375895.467673866,242325.0
819,2023-01-01,35364065900457.0,272483373.9223148,446049.777365,16173353.596591791,187516.0
820,2023-01-02,35364065900457.0,274241331.1734265,446180.371298,16447340.744624749,229347.0
821,2023-01-03,34209069922954.277,261883481.8059322,446339.616331,16511361.794084923,272055.0
822,2023-01-04,34093570325204.0,242356482.01087615,446532.165942,15514421.553151188,277936.0
823,2023-01-05,34093570325204.0,266083690.039913,446706.89034,17190903.00793761,279391.0
824,2023-01-06,34093570325204.0,305064103.23047346,446888.091119,19587656.115701865,276071.0
825,2023-01-07,34093570325204.0,260999288.3194051,447076.860037,16669607.643204875,246679.0
826,2023-01-08,34093570325204.0,259304487.74590245,447225.168643,16331614.696256422,228488.0
827,2023-01-09,34093570325204.0,257609687.17239985,447363.592726,16568165.610140678,287347.0
828,2023-01-10,34093570325204.0,286421296.9219445,447551.392077,18671443.668399256,302809.0
829,2023-01-11,34093570325204.0,249135684.30488667,447784.235864,16247214.47177786,287494.0
830,2023-01-12,34093570325204.0,255914886.5988972,447974.714095,17645261.628721908,315980.0
831,2023-01-13,34093570325204.0,269473291.1869182,448178.571012,19299222.303412117,316549.0
832,2023-01-14,34093570325204.0,289810898.0689498,448381.807869,22543151.069033355,309880.0
833,2023-01-15,34586995580398.72,280250606.7848099,448571.713662,21360708.69711005,252086.0
834,2023-01-16,37590453655497.0,274688843.2470833,448715.309601,19564851.90352845,302804.0
835,2023-01-17,37590453655497.0,291506527.527517,448900.313026,20950317.645466994,308715.0
836,2023-01-18,37590453655497.0,261608422.1400793,449094.198907,19114033.15355645,300045.0
837,2023-01-19,37590453655497.0,270951580.07365364,449281.598859,19225531.96710288,298919.0
838,2023-01-20,37590453655497.0,246659369.44636056,449469.492376,18240061.154305376,295822.0
839,2023-01-21,37590453655497.0,257871158.96664968,449640.285594,20109654.849325083,287860.0
840,2023-01-22,37590453655497.0,282163369.5939428,449802.739599,21838359.94420077,250760.0
841,2023-01-23,37590453655497.0,295243790.7009466,449969.199861,22867527.707946565,293709.0
842,2023-01-24,37590453655497.0,241053474.686216,450143.10976,18918440.50491401,292970.0
843,2023-01-25,37590453655497.0,327010527.67509925,450316.081276,25676773.61340148,306681.0
844,2023-01-26,37590453655497.0,289637895.9408021,450491.337141,22624571.70565509,296263.0
845,2023-01-27,37590453655497.0,287769264.3540873,450662.722284,22429274.15180188,303179.0
846,2023-01-28,37590453655497.0,313930106.5680952,450838.557584,24442485.75123782,268849.0
847,2023-01-29,38858880377385.3,311001352.7915209,450999.764028,23801445.138934355,258583.0
848,2023-01-30,39350942467773.0,269948142.5149194,451159.030651,20350898.92321813,309909.0
849,2023-01-31,39350942467773.0,224956785.42909947,451342.89936,16954037.602669094,313500.0
850,2023-02-01,39350942467773.0,267991996.5546664,451519.923746,20346134.427086797,345561.0
851,2023-02-02,39350942467773.0,283641164.23669064,451735.71984,22100256.867046896,340169.0
852,2023-02-03,39350942467773.0,260167412.7136542,451942.584438,20380037.06304123,315951.0
853,2023-02-04,39350942467773.0,266035850.5944133,452136.739806,20355870.13465612,304495.0
854,2023-02-05,39350942467773.0,297334185.95846194,452376.824419,22388253.779740416,254113.0
855,2023-02-06,39350942467773.0,289509602.11744976,452623.67788,21621117.12148692,301977.0
856,2023-02-07,39350942467773.0,277772726.3559315,452950.05134,21204357.623230755,300429.0
857,2023-02-08,39350942467773.0,269948142.5149194,453254.267213,20351657.38350813,316963.0
858,2023-02-09,39350942467773.0,316895645.5609923,453545.342372,23332309.14710399,369499.0
859,2023-02-10,39350942467773.0,287553456.1571967,453892.558948,20573391.75123331,300092.0
860,2023-02-11,39350942467773.0,291465748.0777028,454196.153844,20695417.561901357,280319.0
861,2023-02-12,39226483659863.44,313943411.7760057,454546.791046,22415712.264169145,259642.0
862,2023-02-13,39156400059293.0,303650131.9290037,454953.200559,21667418.164248344,299329.0
863,2023-02-14,39156400059293.0,299757181.5196575,455290.205649,21647341.40068817,302653.0
864,2023-02-15,39156400059293.0,317275458.3617154,455651.150419,23873321.525806885,325460.0
865,2023-02-16,39156400059293.0,348419061.63648504,456008.394416,28291380.22294443,344711.0
866,2023-02-17,39156400059293.0,321168408.7710616,456384.14489,25714299.92522733,321260.0
867,2023-02-18,39156400059293.0,327007834.38508093,456722.01486,26343409.639495973,276798.0
868,2023-02-19,39156400059293.0,315328983.1570423,457077.7974,25635697.747482333,240406.0
869,2023-02-20,39156400059293.0,286131855.0869458,457445.257149,24027013.11118264,270081.0
870,2023-02-21,39156400059293.0,325061359.18040776,457759.999909,26512359.26103933,290457.0
871,2023-02-22,39156400059293.0,272506528.65423405,458100.80258,21468764.32905321,282319.0
872,2023-02-23,39156400059293.0,332847259.9991002,458366.857759,26565544.35508433,290728.0
873,2023-02-24,39156400059293.0,262774152.6308686,458711.398464,20417436.704952147,294562.0
874,2023-02-25,42835295924696.13,227840889.7787333,458959.057475,16083980.15403232,258413.0
875,2023-02-26,43053844193928.0,359556658.1833338,459156.758158,24782400.469027933,277103.0
876,2023-02-27,43053844193928.0,299630548.4861114,459506.521877,21360913.713135105,292748.0
877,2023-02-28,43053844193928.0,293209893.8756949,459735.662174,20630776.02077309,332358.0
878,2023-03-01,43053844193928.0,363837094.5902782,459989.653243,25988722.583811883,381932.0
879,2023-03-02,43053844193928.0,308191421.3000004,460348.4555,21657536.22815396,330047.0
880,2023-03-03,43053844193928.0,359556658.1833338,460640.107141,24203335.93106573,355273.0
881,2023-03-04,43053844193928.0,325313166.92777824,460976.631437,21944599.480469976,306300.0
882,2023-03-05,43053844193928.0,331733821.53819484,461302.80108,22389334.56458218,286638.0
883,2023-03-06,43053844193928.0,282508802.8583337,461602.666906,19320752.86653148,316016.0
884,2023-03-07,43053844193928.0,353136003.5729172,461841.478289,23616222.72450257,362082.0
885,2023-03-08,43053844193928.0,284649021.0618059,462174.530967,18928979.35012383,292493.0
886,2023-03-09,43053844193928.0,288929457.4687504,462438.115512,19039458.643895358,336854.0
887,2023-03-10,43127061549760.65,291564668.6842239,462684.490528,17894803.56988819,329334.0
888,2023-03-11,43551722213590.0,357219695.9219277,462933.96824,21477230.284296937,319707.0
889,2023-03-12,43551722213590.0,348559824.50563854,463308.902966,21186496.49970484,265555.0
890,2023-03-13,43551722213590.0,339899953.08934945,463688.467362,23087128.98074996,333107.0
891,2023-03-14,43551722213590.0,316085306.6945542,464012.758333,23955889.0513802,327892.0
892,2023-03-15,43551722213590.0,318250274.5486265,464277.364249,23485522.6442761,345059.0
893,2023-03-16,43551722213590.0,290105692.4456867,464564.852031,21513991.934607737,295049.0
894,2023-03-17,43551722213590.0,318250274.5486265,464830.493234,25280852.552496247,338823.0
895,2023-03-18,43551722213590.0,350724792.3597108,465109.926526,28644944.5912276,296890.0
896,2023-03-19,43551722213590.0,320415242.4026988,465476.370198,26477878.719646867,269131.0
897,2023-03-20,43551722213590.0,333405049.5271326,465819.98105,27627804.86632807,341288.0
898,2023-03-21,43551722213590.0,313920338.84048194,466128.193749,26497064.86479075,327932.0
899,2023-03-22,43551722213590.0,344229888.79749393,466416.648314,29225710.419680897,297575.0
900,2023-03-23,43767569956061.28,398152679.74955547,466760.641645,34269759.33971421,295245.0
901,2023-03-24,46843400286277.0,377232885.4931189,467218.136907,29533422.016249567,292095.0
902,2023-03-25,46843400286277.0,337646718.49692744,467610.679517,25755315.778535493,290197.0
903,2023-03-26,46843400286277.0,335318120.4383279,467913.40597,25539403.027980726,261243.0
904,2023-03-27,46843400286277.0,344632512.6727259,468241.830785,26143030.485642947,296557.0
905,2023-03-28,46843400286277.0,312032139.85233283,468520.236345,23379336.215017386,316281.0
906,2023-03-29,46843400286277.0,342303914.6141264,468763.773176,26591193.533266988,334637.0
907,2023-03-30,46843400286277.0,360932699.0829224,469059.779116,28612052.69058096,326347.0
908,2023-03-31,46843400286277.0,328332326.2625294,469377.705964,25754269.689730845,308386.0
909,2023-04-01,46843400286277.0,326003728.2039299,469630.757909,25771404.496490154,319646.0
910,2023-04-02,46843400286277.0,346961110.73132545,469884.395489,27387521.07343141,341622.0
911,2023-04-03,46843400286277.0,305046345.6765345,470164.020728,23697637.145516127,332870.0
912,2023-04-04,46843400286277.0,377232885.4931189,470392.011781,29712370.380244203,421130.0
913,2023-04-05,46843400286277.0,323675130.1453304,470680.540355,25533999.319590654,346885.0
914,2023-04-06,47189345878587.8,375327217.1632722,470934.726308,29988656.93568959,354019.0
915,2023-04-07,47887764338536.0,338032942.1664877,471247.951362,25883474.596045014,355031.0
916,2023-04-08,47887764338536.0,349935510.5526316,471514.983079,26655771.28270032,318505.0
917,2023-04-09,47887764338536.0,347554996.87540287,471841.006872,25984841.21278582,278404.0
918,2023-04-10,47887764338536.0,292803182.2991408,472130.641843,22540478.67849652,289625.0
919,2023-04-11,47887764338536.0,366599106.2932332,472330.422499,30278886.883851,385002.0
920,2023-04-12,47887764338536.0,380882188.3566059,472587.454282,30739675.95887348,338102.0
921,2023-04-13,47887764338536.0,338032942.1664877,472897.112106,27603326.70721124,332042.0
922,2023-04-14,47887764338536.0,333271914.81203014,473151.580501,27977114.940560613,315959.0
923,2023-04-15,47887764338536.0,376121161.0021483,473400.330397,31009798.333244104,276185.0
924,2023-04-16,47887764338536.0,295183695.9763696,473690.279764,23967480.70486132,232268.0
925,2023-04-17,47887764338536.0,368979619.9704619,473922.365846,29788462.913373288,316193.0
926,2023-04-18,47887764338536.0,395165270.4199787,474199.909862,31642501.63757007,312522.0
927,2023-04-19,47887764338536.0,330891401.13480145,474494.638668,26367118.299820937,301722.0
928,2023-04-20,48296984989381.2,319313867.4340018,474743.517166,24467944.962969966,296683.0
929,2023-04-21,48712405953118.0,351118490.9644334,474967.063516,26017667.261768974,352218.0
930,2023-04-22,48712405953118.0,360804518.3013832,475224.216651,25972883.28916762,354752.0
931,2023-04-23,48712405953118.0,355961504.6329083,475475.577912,25740162.14096608,432760.0
932,2023-04-24,48712405953118.0,341432463.6274834,475711.067362,25151563.91860913,360173.0
933,2023-04-25,48712405953118.0,302688354.2796839,475952.7868,22252108.61633086,369843.0
934,2023-04-26,48712405953118.0,314795888.4508713,476152.373042,24384973.37872218,436461.0
935,2023-04-27,48712405953118.0,314795888.4508713,476361.481287,25220465.91221518,418912.0
936,2023-04-28,48712405953118.0,355961504.6329083,476564.189643,28310744.88306382,483522.0
937,2023-04-29,48712405953118.0,331746436.2905336,476800.575171,26352027.40424048,486031.0
938,2023-04-30,48712405953118.0,358383011.4671458,477020.414884,28548026.97705134,568516.0
939,2023-05-01,48712405953118.0,440714243.8312197,477264.100913,35120914.85198403,682281.0
940,2023-05-02,48712405953118.0,312374381.6166337,477566.997571,26436400.04866268,457708.0
941,2023-05-03,48712405953118.0,341432463.6274834,477779.031604,28706505.87215897,489559.0
942,2023-05-04,48484851384225.305,351888475.1483047,478004.678452,29770202.04218574,491123.0
943,2023-05-05,48005534313579.0,283977798.47865146,478237.473791,25724804.124775995,411429.0
944,2023-05-06,48005534313579.0,355568840.1119249,478428.776051,32521180.41066841,601134.0
945,2023-05-07,48005534313579.0,331705159.5675005,478676.620959,36809638.64957858,607883.0
946,2023-05-08,48005534313579.0,326932423.4586156,478911.273219,41744197.067098685,575051.0
947,2023-05-09,48005534313579.0,360341576.2208098,479144.504212,38255911.8781401,598256.0
948,2023-05-10,48005534313579.0,405682569.2552164,479395.033424,38971069.437675245,671668.0
949,2023-05-11,48005534313579.0,360341576.2208098,479680.927349,31079349.01717088,546549.0
