,date,market_cap_usd,tx_volume_usd,nvt
428,2021-12-03,1064341681500.0,5995006290.502215,177.5380424848291
429,2021-12-04,913623544140.625,7581447200.454808,120.50780279599086
430,2021-12-05,925768351225.0,3421960961.3978696,270.53737949331367
431,2021-12-06,923893622518.75,7568392055.448132,122.0726431387341
432,2021-12-07,978584387243.75,6656838608.239965,147.00437322191334
433,2021-12-08,929283294293.75,6017762761.471306,154.42338475745194
434,2021-12-09,920368982962.5,7507375135.427462,122.59531012633954
435,2021-12-10,911231528465.6248,4646748174.122106,196.10090633710328
436,2021-12-11,928774279849.2607,,
437,2021-12-12,940841331991.6488,1275484167.4894624,737.6346613878464
438,2021-12-13,919161268350.0,4853087723.234491,189.39720869858837
439,2021-12-14,883747867831.0624,4698418162.43944,188.09476663784574
440,2021-12-15,914707208562.75,3686557930.097905,248.1195808954663
441,2021-12-16,924045340941.25,4310775515.150582,214.35710064085106
442,2021-12-17,900905122627.125,4982379395.599065,180.81824989540027
443,2021-12-18,872876730755.25,2953090166.838448,295.5807921333279
444,2021-12-19,885962660614.9375,1192663841.0107796,742.8435659322801
445,2021-12-20,882707527680.0,5179702380.911862,170.41664998609505
446,2021-12-21,886929241533.375,,
447,2021-12-22,925250873626.1876,4726284070.96699,195.76708884467934
448,2021-12-23,919506783751.875,6161478519.530808,149.23476253908854
449,2021-12-24,960347558172.5624,,
450,2021-12-25,960947613203.5,5400013382.068076,177.95282070865537
451,2021-12-26,954489068640.75,1467023519.278454,650.6296975458234
452,2021-12-27,960775992875.0,4021079891.073629,238.9348182332365
453,2021-12-28,958765647781.25,4649088409.620785,206.2265896680279
454,2021-12-29,900342131955.0,6252375351.267551,144.0000130146493
455,2021-12-30,877826096493.5,4495058364.967323,195.28691848251037
456,2021-12-31,891563241807.0,8132766321.979922,109.62607389781105
457,2022-01-01,874901192161.5,2251115696.6149817,388.6522551804401
458,2022-01-02,903584587294.3124,1452133098.9064906,622.2463959913487
459,2022-01-03,895389760747.0625,2876707531.398016,311.25505494537464
460,2022-01-04,878672291614.6875,6318179076.736239,139.07049498644162
461,2022-01-05,867759972329.625,4120168493.174364,210.6127392040376
462,2022-01-06,821884006080.5,6001701242.969663,136.94183912323982
463,2022-01-07,815952007702.5625,5738802120.501829,142.1815895668505
464,2022-01-08,785852231236.5,1793479669.1852405,438.1718091030854
465,2022-01-09,788971666599.0,1714179077.4363956,460.2621027080379
466,2022-01-10,792293423193.5,4284557316.178955,184.91838589758473
467,2022-01-11,792039666681.25,5047411626.824847,156.91996715145953
468,2022-01-12,808630297390.1875,4190460072.275624,192.96933593047262
469,2022-01-13,831439015050.0,4128979408.8463817,201.36671383456968
470,2022-01-14,805370337963.25,4033611360.880057,199.66483280321125
471,2022-01-15,815876730892.3125,1544258174.202277,528.329229219572
472,2022-01-16,816817476396.6875,1212228816.9349115,673.8146008292304
473,2022-01-17,816025900299.75,3617010045.4515376,225.6078612018009
474,2022-01-18,791197405350.0,3467788987.631183,228.15615603256765
475,2022-01-19,795652689762.5,6283645420.733321,126.62278605619424
476,2022-01-20,795960855375.0,4889817377.076394,162.77926024527778
477,2022-01-21,726752659668.75,9008771354.63786,80.67167331254402
478,2022-01-22,660827078700.0,5255522709.505004,125.73955346151298
479,2022-01-23,668941013243.75,2570198094.106021,260.26827067445333
480,2022-01-24,649204177399.902,7041455187.922009,92.19744499879256
481,2022-01-25,698969397843.75,4793129267.316919,145.82736222238725
482,2022-01-26,716723973983.452,4724487375.564173,151.70407221119194
483,2022-01-27,690489795600.0,5371981515.875196,128.53540049597626
484,2022-01-28,700903215862.5,4157373396.2608657,168.59279863889327
485,2022-01-29,710558213849.9777,4795236874.619529,148.18000287136095
486,2022-01-30,718362168000.0,6463007675.5186,111.14982436445237
487,2022-01-31,719722449500.0,4888913631.257135,147.21521053235105
488,2022-02-01,738093383982.8146,8106321716.426824,91.051577990931
489,2022-02-02,709014751475.0,2772975354.8362947,255.68736131694087
490,2022-02-03,701992711494.9689,3817962311.6168633,183.86580437397848
491,2022-02-04,765436776000.0,4038621760.862401,189.52920608156924
492,2022-02-05,790611039000.0,3223821586.260241,245.24032048471383
493,2022-02-06,785806610457.4843,1779702571.4899006,441.53816657107836
494,2022-02-07,821917067812.5,5383799346.894287,152.66487750637165
495,2022-02-08,819437622556.25,5859754859.502207,139.84162174078767
496,2022-02-09,836005871756.25,3696031097.5932536,226.1901617387993
497,2022-02-10,861461004375.0,5445221748.908677,158.2049444630336
498,2022-02-11,827307474912.5,6311800630.988444,131.0731316275656
499,2022-02-12,803847340887.5,2253577642.102851,356.698311994885
500,2022-02-13,810413085937.5,1353922240.451119,598.5669351789916
501,2022-02-14,808634461056.422,3738130873.146192,216.32053250608533
502,2022-02-15,839432004700.0,5996275894.199901,139.9922250929062
503,2022-02-16,826662540000.0,3802128926.759299,217.420964918356
504,2022-02-17,800516306081.25,3727008285.934386,214.78790618802051
505,2022-02-18,756262824832.3904,4086558916.785429,185.06103551476073
506,2022-02-19,758305908512.5,1623004423.9240785,467.2235622618194
507,2022-02-20,727922824031.25,1468226673.0557508,495.7836806739511
508,2022-02-21,736666644717.8812,4035714191.610417,182.53687197405839
509,2022-02-22,715662199125.0,3543912810.2535915,201.9412546082897
510,2022-02-23,731722988625.0,3017861449.2149425,242.46407628002547
511,2022-02-24,679596567500.0,6195394916.861324,109.69382527180258
512,2022-02-25,740510717925.4792,5331044431.493843,138.90537350445163
513,2022-02-26,745244643687.5723,2407133265.9638343,309.598414938265
514,2022-02-27,742303330700.0,1844114530.6029348,402.52561236383906
515,2022-02-28,769069897625.0,6046602126.393123,127.19042555620577
516,2022-03-01,830293168125.0,6893627293.511368,120.44358256886242
517,2022-03-02,837295473300.0,5450897868.437432,153.6068907378045
518,2022-03-03,818650534416.703,4573611315.379651,178.99433903878813
519,2022-03-04,785176284193.75,5677847228.457849,138.28767358487215
520,2022-03-05,749092224663.0729,1614301923.4661283,464.03477179452824
521,2022-03-06,737784693000.0,1221415770.8337605,604.0405819358094
522,2022-03-07,737334579344.5187,4567257671.422741,161.43923386631096
523,2022-03-08,739373627000.0,3918673432.206394,188.67957225608833
524,2022-03-09,804920913350.0,6199177258.927656,129.84318397910056
525,2022-03-10,745703503371.5305,4863647840.941094,153.32185383455726
526,2022-03-11,746194708680.5803,5267029596.149032,141.67277685816646
527,2022-03-12,739437227125.0,1419859005.3521538,520.7821511415527
528,2022-03-13,738221160875.0,1439995804.8020916,512.6550774753533
529,2022-03-14,737289718518.75,3127649162.2382407,235.73287164699863
530,2022-03-15,744177700000.0,3536984794.9247446,210.39889712498288
531,2022-03-16,773641296875.0,4560772406.06279,169.62944606632252
532,2022-03-17,774725515218.75,6626010100.106291,116.92187357310583
533,2022-03-18,773927833218.75,5901502528.208304,131.14081194060157
534,2022-03-19,798859980600.0,2228834886.153519,358.4204400078542
535,2022-03-20,786672667050.0,1286402952.141647,611.5289658969771
536,2022-03-21,781319159850.0,6292318394.145836,124.17031543999957
537,2022-03-22,814894691625.0,4455877254.227707,182.88086613064425
538,2022-03-23,810356847300.0,3963031462.550204,204.4790345364901
539,2022-03-24,817000228306.4032,4246198423.515624,192.4074541080845
540,2022-03-25,844852653562.5,7477966817.127207,112.97892518424749
541,2022-03-26,840565544568.75,1885491261.55507,445.80718124118414
542,2022-03-27,851263776825.0,4081241680.312735,208.57960481276126
543,2022-03-28,901662346062.5,7054190211.628341,127.81939797656328
544,2022-03-29,909610619068.75,7432137463.165101,122.38883141988832
545,2022-03-30,895194889500.0,5223175410.299848,171.38901514483302
546,2022-03-31,880204930212.7982,7725089743.268826,113.94106210607526
547,2022-04-01,868068381216.2986,6420672356.962391,135.19898430496775
548,2022-04-02,880363776818.75,2491811084.6347647,353.30277734429
549,2022-04-03,880157586000.0,2061001713.0147855,427.053301529054
550,2022-04-04,867996890459.2947,4927607024.269423,176.14977943335197
551,2022-04-05,872737172656.25,4109973025.185322,212.34620453911558
552,2022-04-06,839008458600.0,4973307102.467876,168.7023224814859
553,2022-04-07,829396201500.0,4397281337.2992325,188.6156781611356
554,2022-04-08,829810146250.0,3214336086.8389087,258.15911088067475
555,2022-04-09,806890735825.0,2025819116.5886805,398.30344635296973
556,2022-04-10,812192832000.0,1859650890.1898177,436.74478703747354
557,2022-04-11,776208401750.0,5145118168.094051,150.8630854318235
558,2022-04-12,767445140437.5,3550344586.310289,216.1607477191589
559,2022-04-13,783069228812.5,3702852305.151144,211.47730567680216
560,2022-04-14,769113013781.25,6126220619.5982895,125.54445253257668
561,2022-04-15,770767003375.0,2508777341.1963906,307.22814285600776
562,2022-04-16,763805802650.0,1777062284.075025,429.81374907045927
563,2022-04-17,768897967734.0107,1246709618.6163137,616.7418268476888
564,2022-04-18,751029769900.0,3262749299.0192986,230.1831066596937
565,2022-04-19,787071623047.4695,3752455855.796935,209.74840299095635
566,2022-04-20,785097569975.0,5390335872.441646,145.64910027014264
567,2022-04-21,808745638239.2509,9221622580.084011,87.70101261635921
568,2022-04-22,766387105500.0,3034892219.620398,252.52531228138938
569,2022-04-23,756171568540.8031,1324626784.014653,570.8563179199904
570,2022-04-24,756322624332.883,1742817144.3961654,433.9655636076076
571,2022-04-25,765467068568.75,3754783006.1736846,203.86452887161647
572,2022-04-26,756840561591.6284,4582894825.063292,165.1446499388465
573,2022-04-27,738185119256.25,4169765279.274275,177.03277518410513
574,2022-04-28,751574970906.25,4742383660.078528,158.48042351212993
575,2022-04-29,741203951062.5,4937991047.844668,150.1023278254059
576,2022-04-30,734371851281.25,1835325492.470826,400.13166835741725
577,2022-05-01,728912413325.0,1690042804.5955749,431.2981963196061
578,2022-05-02,739873427375.0,4705106674.739815,157.24902292803253
579,2022-05-03,727616502525.0,5567418515.404906,130.69189975779682
580,2022-05-04,737999579919.7684,5527403781.564573,133.51649510050305
581,2022-05-05,709027422699.8607,7042747167.161246,100.6748369451479
582,2022-05-06,684560735200.0,6460559731.289358,105.95997307858335
583,2022-05-07,684209517750.0,2176974949.927244,314.2937027239871
584,2022-05-08,654549789000.0,4391326158.686935,149.05515221299777
585,2022-05-09,615523844000.0,14932580725.77122,41.22019196170863
586,2022-05-10,594994881150.0,10996659378.460312,54.10687561310167
587,2022-05-11,584438970000.0,12212415420.468674,47.85613245848552
588,2022-05-12,541363857100.0,12591985211.029484,42.99273291917563
589,2022-05-13,585008856431.25,6761962664.73493,86.51465342779771
590,2022-05-14,552763292150.0,4499178550.730882,122.85871430023705
591,2022-05-15,576035082718.75,2364626051.315557,243.60514949003186
592,2022-05-16,556013442500.0,5806992357.103736,95.74895372814203
593,2022-05-17,570665078100.0,5663926191.593393,100.75432814555423
594,2022-05-18,552385528453.228,4686908961.0082655,117.85710647436957
595,2022-05-19,576561452031.25,5002474733.237197,115.25524520903399
596,2022-05-20,559997158475.0,4929623686.819292,113.59835842486451
597,2022-05-21,563202797343.75,1464248134.8857608,384.6361719201989
598,2022-05-22,565911093600.0,1693623105.0447593,334.1422846171221
599,2022-05-23,576223835550.0,4939484942.570603,116.65666405496157
600,2022-05-24,557450511468.75,4517108862.027523,123.40869536151405
601,2022-05-25,561950846875.0,3514350504.728241,159.90176452774017
602,2022-05-26,553751663599.7482,4044772416.690988,136.9055181732005
603,2022-05-27,547009388981.25,4870838399.668383,112.30292284352764
604,2022-05-28,552369018606.25,1523894827.3321545,362.471877126369
605,2022-05-29,558454972056.25,1417152774.2209327,394.06829116448347
606,2022-05-30,580603965500.0,3565732409.560262,162.82881013261508
607,2022-05-31,598462127176.884,5263021003.393884,113.71076170719496
608,2022-06-01,588985869956.25,6314626333.189133,93.27327364734013
609,2022-06-02,575862329700.0,3618792850.877636,159.13105652354233
610,2022-06-03,560680410150.0,4251283075.0981903,131.88498630782195
611,2022-06-04,567842979593.75,1757094779.0007696,323.1715137851999
612,2022-06-05,571672455375.0,1540123226.9928355,371.18617871325654
613,2022-06-06,601128609150.0,5095285503.61707,117.97741436142634
614,2022-06-07,570128710462.5,4259209247.746276,133.85787767158394
615,2022-06-08,579921324562.5,3082029799.7370043,188.16214061654622
616,2022-06-09,573717978900.0,4372610134.024386,131.20721063964865
617,2022-06-10,561773163450.0,4046793102.939683,138.8193439002145
618,2022-06-11,542145006675.0,2694837263.384017,201.1791264880338
619,2022-06-12,524361368693.75,3659361988.800708,143.29311237820457
620,2022-06-13,451245820068.75,12462579881.445564,36.208058392513905
621,2022-06-14,422558377216.8627,10990569683.083328,38.44735890872554
622,2022-06-15,406688702400.0,9897143640.083742,41.091522684676214
623,2022-06-16,405028746000.0,7109991512.203534,56.96613635963022
624,2022-06-17,392934259250.0,7921356377.946116,49.604416276986356
625,2022-06-18,363201957625.0,8496328973.902106,42.74810435667398
626,2022-06-19,366193671593.75,3068667429.006106,119.33312425203225
627,2022-06-20,393108238282.3387,3817198453.166467,102.98344272780604
628,2022-06-21,410897179050.0,4422516356.572248,92.91026780248549
629,2022-06-22,390448618125.0,4390329667.811968,88.93378121183095
630,2022-06-23,386535409402.4721,3082609509.484813,125.39227177920195
631,2022-06-24,399104535510.6057,4160260072.480788,95.93259280846287
632,2022-06-25,404180956112.5,1389427160.3704894,290.8975494654398
633,2022-06-26,407616007725.0,858032632.7980883,475.0588638986181
634,2022-06-27,397215931500.0,4634269413.105559,85.71274047570186
635,2022-06-28,400573315187.5,2917809496.024267,137.28563010481355
636,2022-06-29,383573281200.0,4029772477.070064,95.1848481229604
637,2022-06-30,364303043400.0,4201108881.3462367,86.7159251733699
638,2022-07-01,369957101544.2472,4546355473.617748,81.37443358555836
639,2022-07-02,368096447581.25,1297140271.5816472,283.77536003289566
640,2022-07-03,363888622609.6846,1321981862.8392267,275.2599206075031
641,2022-07-04,373761619200.0,1972142139.0050864,189.52062927297757
642,2022-07-05,370657210156.8301,2225404516.1830726,166.55722924143558
643,2022-07-06,387324754293.75,3265960864.0146112,118.594426088021
644,2022-07-07,398550460158.1669,3226941641.1462502,123.5071793912569
645,2022-07-08,412635428968.75,3453731278.2904954,119.47525609838225
646,2022-07-09,415061231881.25,2217461123.425512,187.17858342430264
647,2022-07-10,398910517000.0,1077713609.741559,370.145197568453
648,2022-07-11,390127777968.75,3083629594.6453485,126.51577175358476
649,2022-07-12,378891698803.8923,2693606547.083132,140.66334194731917
650,2022-07-13,374447552289.3105,2383177233.7305536,157.121151960302
651,2022-07-14,389240473237.5,3350075175.695963,116.18857871051716
652,2022-07-15,398346720862.5,3883871138.0040417,102.56435054310637
653,2022-07-16,397333962000.0,1392874214.3324618,285.26191231878266
654,2022-07-17,403788091750.0,1903059654.775057,212.17836799641893
655,2022-07-18,422709466468.75,3392335964.214076,124.60719425432315
656,2022-07-19,426738944437.5,4686873167.751223,91.04981704513476
657,2022-07-20,449122824575.0,3376687092.878149,133.0069420771192
658,2022-07-21,431111515725.0,6542475947.197538,65.89424542090462
659,2022-07-22,448798133681.25,2968088068.9026737,151.2078224306782
660,2022-07-23,425192016375.0,1605649425.5929158,264.8099950074656
661,2022-07-24,433809857717.6886,986955946.3014324,439.54328391593276
662,2022-07-25,419542693987.5,2240841200.856595,187.2255355832995
663,2022-07-26,398987431593.75,2529268854.929778,157.74812978702786
664,2022-07-27,409917282300.0,2043786368.01846,200.56757825302097
665,2022-07-28,448607706000.0,3762271329.7370615,119.23853084550188
666,2022-07-29,459081185962.5,3110903345.229869,147.57166488841133
667,2022-07-30,468560858550.0,1279164246.4561443,366.302341429666
668,2022-07-31,454766166375.0,1438862646.8271215,316.05947056713046
669,2022-08-01,443358929475.0,2648018548.7209826,167.4304470749068
670,2022-08-02,435698579575.0,2412379200.6057954,180.60949102263342
671,2022-08-03,444320066762.5,2835680869.9736896,156.68902360180698
672,2022-08-04,431306427837.5,2162588110.938917,199.43993294693664
673,2022-08-05,440442708475.0,2233455342.127898,197.20237972404382
674,2022-08-06,443083372575.0,861842752.5742803,514.1116186816361
675,2022-08-07,441940389500.0,1123561072.3019843,393.33900078483475
676,2022-08-08,461614677250.0,2294099110.488635,201.21828003833613
677,2022-08-09,439000491600.0,2572928084.4797115,170.62291567654646
678,2022-08-10,458731910937.5,3582463514.5152545,128.04929040556365
679,2022-08-11,468197997356.25,2882199944.2436247,162.44466255415153
680,2022-08-12,455487124162.5,2439184815.0623903,186.73743840556395
681,2022-08-13,468684300400.0,1386200465.2578113,338.107158485791
682,2022-08-14,468588722075.0,982849307.8036118,476.7655818186028
683,2022-08-15,461068044854.6921,2486543315.2726755,185.42530187298632
684,2022-08-16,454099061962.5,2698602541.9688478,168.2719314535286
685,2022-08-17,447360101246.6973,2992025085.763492,149.517496820232
686,2022-08-18,447866761837.5,2417721838.724551,185.2432958432341
687,2022-08-19,411113101312.5,3627489929.5612745,113.3326650922562
688,2022-08-20,406753054137.5,946263990.6468556,429.8515616761958
689,2022-08-21,409884849109.0175,729684429.3867123,561.728923630067
690,2022-08-22,405625276281.25,2363547456.2653685,171.61714913149103
691,2022-08-23,409721520950.0,1933412558.31106,211.9162406330462
692,2022-08-24,410612339162.62274,1805257439.5020328,227.45361973186894
693,2022-08-25,414947576856.25,2158452625.428465,192.2430781976883
694,2022-08-26,405103651840.73456,2261441431.608619,179.13515078415023
695,2022-08-27,381641652837.5,1378816166.8416512,276.7893661355142
696,2022-08-28,381641840812.5,846944690.4889036,450.61011078798435
697,2022-08-29,386962757337.5,2049485398.2473187,188.80971665786117
698,2022-08-30,377854264906.25,3088297716.030527,122.35033654459853
699,2022-08-31,388149944062.5,3158897967.281669,122.87511280287258
700,2022-09-01,380301754468.75,2826592301.64455,134.54425466576316
701,2022-09-02,389773117312.5,2841992710.129957,137.14782445542468
702,2022-09-03,378881372468.75,879894659.7350975,430.59855890342214
703,2022-09-04,377178577562.5,1061944387.4621816,355.1773350993225
704,2022-09-05,381102557525.0,2108564796.6818683,180.74026376837932
705,2022-09-06,379551111131.25,3297609881.85563,115.09885181374733
706,2022-09-07,361452181510.7695,2541455673.941922,142.22250075687506
707,2022-09-08,366643501125.0,2474305281.4342155,148.1803817322321
708,2022-09-09,406062741975.0,3189528071.2113605,127.31123003434806
709,2022-09-10,407288868300.0,1198401082.0638466,339.8602307656303
710,2022-09-11,413822793900.0,1050210815.9310844,394.0378328070422
711,2022-09-12,427573973868.75,2667188471.304402,160.30887148355242
712,2022-09-13,406222983843.75,3305786865.7575417,122.8823878670295
713,2022-09-14,385021556437.5,2626909249.0787134,146.56827470249738
714,2022-09-15,380289598012.5,2092789197.2823944,181.71423978407745
715,2022-09-16,378582402206.25,1962561324.819881,192.9022025546108
716,2022-09-17,381877000050.0,1089606552.5209684,350.47237846217996
717,2022-09-18,380211242187.5,807694674.9715831,470.73634873335874
718,2022-09-19,368008981950.0,2970259317.4220386,123.8979303225969
719,2022-09-20,365860324631.25,2717351706.3375545,134.6385614265429
720,2022-09-21,367295004037.5,2239450838.1861763,164.0111931793901
721,2022-09-22,364250861591.0267,2210473679.639026,164.7840754432821
722,2022-09-23,357932016377.1704,2446313226.405114,146.31487599940573
723,2022-09-24,366655291936.85486,699317517.3886788,524.3044580178432
724,2022-09-25,365062743956.25,817600603.2540488,446.50498361094765
725,2022-09-26,364618127039.5411,1851841537.4975584,196.89488525689893
726,2022-09-27,375367111487.5,3180479746.765458,118.02216689769763
727,2022-09-28,371788554239.99646,2710524700.147913,137.16479108997163
728,2022-09-29,368446343025.0,4122653170.856393,89.37117136837955
729,2022-09-30,381420586125.0,3332833908.4582715,114.44332259012587
730,2022-10-01,371883966300.0,,
731,2022-10-02,368380388306.40594,798931959.4859155,461.09106530604396
732,2022-10-03,370992877506.6865,2248298045.0180764,165.01054134204156
733,2022-10-04,385853681643.75,2313129003.749914,166.8102734513405
734,2022-10-05,383753026096.3832,2788889389.9968886,137.60066192399668
735,2022-10-06,383806047625.0,2029020482.26716,189.1582913919863
736,2022-10-07,374854487800.0,2979008361.5673966,125.83196899882866
737,2022-10-08,373687617000.0,891595342.2797585,419.12244185181817
738,2022-10-09,374026858811.0104,700741117.6826907,533.7589722833662
739,2022-10-10,369910953437.5,1310563231.2162657,282.25341946622814
740,2022-10-11,366363689125.0,2173820182.183604,168.53449614999317
741,2022-10-12,366267252700.0,2086811717.5881877,175.51523676669296
742,2022-10-13,366704569606.25,2403635798.2811112,152.5624513782362
743,2022-10-14,371824363518.75,2335762972.911618,159.1875407868362
744,2022-10-15,366779737593.75,946841174.6741695,387.3719768470859
745,2022-10-16,367623165787.5,699358774.9119637,525.6574722091347
746,2022-10-17,375062713050.0,2043650927.987136,183.52582034125197
747,2022-10-18,371800302775.0,2990446419.475771,124.32936445662085
748,2022-10-19,368941038600.0,2197621700.887798,167.8819600529767
749,2022-10-20,370991794800.0,1790440267.6969275,207.2070213641993
750,2022-10-21,365600079000.0,1556397811.0604718,234.90143484003852
751,2022-10-22,369166364193.75,986726492.5600872,374.13241356876756
752,2022-10-23,368455522181.25,863875132.0819519,426.5147918927435
753,2022-10-24,370601981212.5,1942021342.2147148,190.83311452687698
754,2022-10-25,386123699012.5,2029922329.8604708,190.21599660861935
755,2022-10-26,400053408825.0,4840001389.030845,82.65563925904289
756,2022-10-27,395985288525.0,2744026771.367125,144.30809956264122
757,2022-10-28,397808019050.0,2120803275.9058769,187.57421943347427
758,2022-10-29,401608947656.25,1370810442.8355875,292.9719056016983
759,2022-10-30,397191841050.0,862100447.192454,460.72571049407134
760,2022-10-31,391876315600.0,2733690209.9784727,143.35066722980508
761,2022-11-01,392759637025.0,2591653015.966983,151.54792505217208
762,2022-11-02,392604900625.0,2385280093.312358,164.5948841503988
763,2022-11-03,389225004062.5,2064861958.308632,188.4992856284309
764,2022-11-04,399284943525.0,4952741205.334531,80.61897986814566
765,2022-11-05,409478004900.0,1405293791.173831,291.38249060217237
766,2022-11-06,408480398906.25,1500762814.556163,272.18184975289006
767,2022-11-07,398206039293.75,3854033179.2232313,103.32190221932838
768,2022-11-08,375222740193.75,5247264405.265705,71.50825863038436
769,2022-11-09,328599169200.0,6268866124.602172,52.41764023487632
770,2022-11-10,339579358656.25,5450942995.332227,62.29736009843433
771,2022-11-11,322849055943.75,5098440479.49329,63.32309992482965
772,2022-11-12,324151378387.5,2961978333.8520007,109.43745762176013
773,2022-11-13,319671633675.0,1494812299.9661405,213.85402948734165
774,2022-11-14,327943732800.0,4115043713.8673615,79.69386368724501
775,2022-11-15,325789114131.25,2979130079.220169,109.3571295874835
776,2022-11-16,316084814906.25,3591834000.308391,88.00095296138721
777,2022-11-17,317328957562.5,3913955462.574792,81.07628218992187
778,2022-11-18,320436665250.0,6403239141.743098,50.04290143734509
779,2022-11-19,319605945175.0,1261281057.6791189,253.39787926658184
780,2022-11-20,318295558375.0,1331263228.0854974,239.09287934944612
781,2022-11-21,307434713468.75,2601329025.735664,118.18370933750163
782,2022-11-22,310656802400.0,2641080662.9541574,117.62488240420404
783,2022-11-23,316703793262.5,3366476108.1194096,94.07575847595068
784,2022-11-24,318235347950.0,1701790442.6046393,187.00031448227645
785,2022-11-25,317595330543.75,2167501567.0760984,146.52599812058156
786,2022-11-26,317627046600.0,1207868138.6460793,262.96500125918857
787,2022-11-27,318235208737.5,928264619.5263704,342.8281139271187
788,2022-11-28,309005091750.0,1617313064.3047447,191.06077763790032
789,2022-11-29,315591681625.0,2334673188.7997,135.17595659170254
790,2022-11-30,323678166750.0,2125827290.735983,152.259860507266
791,2022-12-01,329786921362.5,2626041872.0538573,125.58326844368626
792,2022-12-02,324687986481.25,2203356246.456967,147.3606399343518
793,2022-12-03,326240109262.5,856618706.9077111,380.84635162847064
794,2022-12-04,327907392612.5,808868574.8486406,405.3901991109738
795,2022-12-05,328211440700.0,1873420426.626942,175.19369172831028
796,2022-12-06,326708267650.0,2437620395.867009,134.027541041228
797,2022-12-07,323033037012.5,1442576449.6238878,223.92784597081285
798,2022-12-08,325607269512.5,1933366648.388383,168.41465108747994
799,2022-12-09,329988869000.0,1768889805.8646967,186.55139958743197
800,2022-12-10,330793922437.5,967835995.7450732,341.78716630894013
801,2022-12-11,330079167600.0,751257988.4152089,439.36859599497564
802,2022-12-12,327421927031.25,1766437843.065244,185.3571742230596
803,2022-12-13,340440124693.75,3045350290.4675856,111.79013651052882
804,2022-12-14,347746087000.0,2247571820.514079,154.72078971005308
805,2022-12-15,335740488468.75,2424485872.2193856,138.4790451104636
806,2022-12-16,327869736687.5,2247197492.0637503,145.90161205030338
807,2022-12-17,321496804181.25,1383928648.5549052,232.30735523609266
808,2022-12-18,321357426000.0,812377663.8671454,395.57639296758674
809,2022-12-19,321622033362.5,1929149952.876581,166.7169692448869
810,2022-12-20,326639317550.0,2059242011.6362784,158.6211410335649
811,2022-12-21,323883319262.5,2448023330.9510784,132.30401653756647
812,2022-12-22,320530717181.25,1859348909.423097,172.38868700587324
813,2022-12-23,324508846156.25,1998836224.0876124,162.34889194304807
814,2022-12-24,324326964968.75,1026982505.2744997,315.805735056861
815,2022-12-25,323724042706.25,567704284.870407,570.2335728893579
816,2022-12-26,324162442687.5,833385537.6962621,388.97056407240547
817,2022-12-27,323846761525.0,1240817057.9641438,260.9947690889645
818,2022-12-28,320937436875.0,1926197296.2123392,166.6171152384489
819,2022-12-29,320704012925.0,2178953228.9292884,147.18260523774074
820,2022-12-30,318389663700.0,3109838853.3793426,102.38140260998352
821,2022-12-31,320061667725.0,1461649789.6553886,218.9728825538028
822,2023-01-01,318845405200.0,960387891.2186182,331.9964861233549
823,2023-01-02,322249603500.0,1181257420.6759183,272.80218338489505
824,2023-01-03,321322822387.5,1935284430.5764203,166.03390039767677
825,2023-01-04,324033147037.5,2477218555.0847707,130.8052316871216
826,2023-01-05,323702370300.0,2113239373.4579191,153.17827898044598
827,2023-01-06,324009677600.0,1512276042.4880793,214.25299911973846
828,2023-01-07,326144471737.5,1008767780.0807396,323.30976283897184
829,2023-01-08,326526641531.25,748656711.8773363,436.1500222344227
830,2023-01-09,333379456200.0,1764693546.28644,188.91634578794273
831,2023-01-10,333878113125.0,1816231045.0111103,183.8301982790728
832,2023-01-11,334088908725.0,1618746438.8268888,206.38742468345777
833,2023-01-12,348645085687.5,2247438243.629708,155.1299959746273
834,2023-01-13,368636279000.0,2463264992.3621755,149.65352089321584
835,2023-01-14,400766602412.5,2449748173.711006,163.59502038342083
836,2023-01-15,402155869181.25,1106496482.9809735,363.4497491558364
837,2023-01-16,402310028625.0,2044631859.525559,196.76404177637775
838,2023-01-17,409959599000.0,2680237409.611653,152.95644987635637
839,2023-01-18,401733980375.0,2419845787.872617,166.01635624399867
840,2023-01-19,399709032800.0,2617650724.123632,152.69761894372647
841,2023-01-20,411038377425.0,2589324902.4440293,158.7434535685446
842,2023-01-21,443156518987.5,2449265693.277708,180.93444096481412
843,2023-01-22,439169322731.25,1318419080.5905485,333.102978557119
844,2023-01-23,440675221350.0,2335670388.576228,188.67183636241828
845,2023-01-24,440965028525.0,2028801894.464412,217.35243333919075
846,2023-01-25,432353936925.0,2989378581.9675274,144.6300376717212
847,2023-01-26,443901781900.0,2388161254.0606427,185.87596676950693
848,2023-01-27,441766096500.0,2520965287.874584,175.23688192964022
849,2023-01-28,443966833250.0,1122025102.4368668,395.68351214760884
850,2023-01-29,453859747718.75,1006418714.940687,450.96513109406766
851,2023-01-30,448811188350.0,2569567382.907553,174.66410545815492
852,2023-01-31,445609814250.0,2972667489.42258,149.90234051927436
853,2023-02-01,443701294312.5,2871126484.8757524,154.5390969885122
854,2023-02-02,456484125068.75,2350568892.687534,194.2015511601648
855,2023-02-03,452783408775.0,2856768763.049713,158.49494527923775
856,2023-02-04,451454114250.0,1574648243.2848904,286.70156409549395
857,2023-02-05,446616343075.0,893021547.4156011,500.1182159237982
858,2023-02-06,445191815575.0,1897844366.314741,234.577620524005
859,2023-02-07,442878784137.5,2043971490.014132,216.6756171997477
