date,open,high,low,close,volume,quote_volume,trades,taker_buy_base,taker_buy_quote,symbol,interval,tx_count,price_usd,fee_total_btc,supply_btc,hash_rate_x,active_addresses,difficulty,hash_rate_y,blk_size_mean,miners_revenue_usd,tx_count_day,market_cap_usd,tx_volume_usd,nvt
2023-10-17,28486.3,28605.0,28055.0,28381.9,314189.758,8911627202.91139,3419721,154668.336,4387170011.70336,BTCUSDT,1d,294069.0,28433.2051522501,19.4977668,19516611.7825055,491483968.44434166,917408.0,61030681983176.0,491483968.444345,519128.219472,30742974.361832604,294257.0,555750074250.0,4274499054.430531,130.01525258824503
2023-10-18,28382.0,29100.0,28126.6,28307.1,297176.628,8454733708.39205,3101732,149433.375,4252369450.35617,BTCUSDT,1d,275052.0,28328.0750195792,19.34632265,19517518.0324782,439908488.33259135,932487.0,61030681983176.0,439908490.27425945,519402.280455,26281695.00654422,271345.0,553727800762.5,4475389717.184453,123.72728091953967
2023-10-19,28307.2,28933.4,28076.0,28696.9,333673.207,9523779728.80222,3353875,166642.583,4757052570.59342,BTCUSDT,1d,282274.0,28690.358041204,18.98760843,19518393.03246182,424739231.01810473,918882.0,61030681983176.0,424739231.98894006,519635.303417,25797505.89202465,282007.0,556602469943.75,3055653663.573434,182.1549596994678
2023-10-20,28697.0,30243.0,28560.0,29653.0,551005.327,16251872830.69389,5390533,286339.629,8445771407.53565,BTCUSDT,1d,293330.0,29704.9853673291,19.74396406,19519230.53243997,406536123.98821926,952627.0,61030681983176.0,406536122.04655695,519874.327188,26023036.304821745,295888.0,577532055425.0,5040684944.306745,114.57412272459118
2023-10-21,29653.0,30374.6,29443.5,29895.4,258195.956,7714008513.63393,2913921,133151.029,3978697592.35373,BTCUSDT,1d,268430.0,29922.5464044418,15.66483321,19520168.03243451,455077750.0158244,871252.0,61030681983176.0,455077748.5595787,520078.923988,28815660.22229157,270621.0,584157390375.0,1723876211.3422394,338.8627249053835
2023-10-22,29895.4,30229.7,29606.6,29981.5,198602.758,5938982672.49338,2402842,98711.081,2952207924.051,BTCUSDT,1d,247456.0,29984.1593196961,12.19512069,19521124.28243451,464179303.53076714,795000.0,61030681983176.0,464179303.53077024,520305.119999,28981484.98366903,252457.0,582564456925.0,1590687841.5072508,366.23430551464645
2023-10-23,29981.4,35981.9,29869.4,33074.0,987741.536,31143119218.83396,9516564,514370.855,16226351845.69938,BTCUSDT,1d,312741.0,32954.1690482174,17.92860465,19522105.53242902,476314711.12985504,1071672.0,61030681983176.0,476314710.1590258,520559.949781,30814659.955034763,301780.0,603872286018.75,5176316933.82226,116.66060902743891
2023-10-24,33074.0,35300.0,32833.5,33917.0,921993.063,31438800457.07022,10856672,463292.225,15796970746.76308,BTCUSDT,1d,372695.0,33880.9566537113,38.68234,19522893.03242901,382265308.79004353,1021188.0,61030681983176.0,382265308.7900461,520858.593357,28536795.17404676,373854.0,660632240693.75,8364035569.836122,78.98486743363932
2023-10-25,33917.0,35154.3,33660.6,34487.7,465367.144,16013137764.07121,6530411,233671.848,8042649670.78944,BTCUSDT,1d,477890.0,34488.6589210988,40.77740706,19523793.03242355,436874638.61719257,1090466.0,61030681983176.0,436874638.6171956,521057.234708,32725349.07621698,476549.0,677627494975.0,5410058415.255335,125.25326770302877
2023-10-26,34487.8,34828.7,33750.0,34154.0,339552.964,11632500642.20401,4528633,165392.541,5666641885.91917,BTCUSDT,1d,429794.0,34181.4922521917,29.39355894,19524730.53240151,455077750.0158244,1099370.0,61030681983176.0,455077748.5595787,521287.041607,33251001.232997146,431256.0,670337877218.75,5226498896.27219,128.25753731563393
2023-10-27,34154.0,34253.3,33350.0,33893.1,278052.978,9431378767.25107,3613726,133928.514,4543534000.94928,BTCUSDT,1d,456280.0,33896.938528346,24.58743349,19525693.03239602,467213153.24616593,1052994.0,61030681983176.0,467213155.1878341,521536.554868,34005980.0507042,452816.0,656762240700.0,5100484102.689385,128.76468732717
2023-10-28,33893.2,34535.8,33867.4,34086.6,138314.932,4721192040.5172,1952090,69561.154,2374568045.68067,BTCUSDT,1d,564578.0,34091.5890327294,19.08509768,19526693.03239598,485416264.6447977,1018571.0,61030681983176.0,485416265.1302173,521791.784757,34772370.76564866,564383.0,666420771725.0,2870949243.580532,232.12558467033952
2023-10-29,34086.7,34773.8,33933.0,34528.6,175897.55,6052162692.45699,2463878,88952.02,3060266315.06112,BTCUSDT,1d,403706.0,34574.3377206312,13.73259444,19527549.2823905,415637677.503162,909920.0,61030681983176.0,415637677.0177486,522058.985852,30266520.88938549,410290.0,673911179868.75,1726351388.5867956,390.3673286470484
2023-10-30,34528.6,34888.2,34050.0,34483.8,281841.348,9712557953.95943,3517907,137520.137,4740097194.1429,BTCUSDT,1d,461480.0,34495.1050207481,18.07698576,19528524.28239007,482896145.81756824,1097494.0,62224673386140.1,482540025.495944,522285.911705,35089903.5789379,463202.0,677283535275.0,4478036357.562357,151.2456534952483
2023-10-31,34483.8,34744.7,34016.8,34651.4,272450.567,9367740893.9104,3318578,137432.937,4725999183.95524,BTCUSDT,1d,437895.0,34636.4264736996,18.48037298,19529493.03238398,481286783.3729944,1044499.0,62463471666732.93,481286782.8761844,522549.768139,33982514.00176837,433751.0,669426845062.5,3801042794.663489,176.11662936348634
2023-11-01,34651.4,35734.0,34076.0,35437.4,469214.787,16310840373.51904,5043007,235433.671,8188069606.32684,BTCUSDT,1d,461955.0,35431.9794532437,22.00127002,19530424.28237621,462656325.77122176,1053031.0,62463471666732.97,462656326.7648482,522810.31289,32922837.157770928,463644.0,675963645937.5,4737884154.795067,142.67205019214705
2023-11-02,35437.5,35999.9,34300.0,34940.1,410221.727,14411069440.58643,4240505,195704.868,6876495562.4818,BTCUSDT,1d,410238.0,34882.9173366452,22.37939039,19531324.28232469,447130946.6720661,1062991.0,62463471666733.0,447130946.6720681,523047.80126,33351243.13283544,403541.0,676677955200.0,4431468530.768458,152.69835507162173
2023-11-03,34940.1,34944.9,34123.0,34700.4,306048.199,10557775671.82227,3278797,149201.899,5146880328.30816,BTCUSDT,1d,450384.0,34708.2218804792,34.20912183,19532174.28231819,422290336.53636926,990903.0,62463471666733.0,422290338.52361983,523282.497935,30526523.557337712,452354.0,679637864225.0,4845318003.346834,140.26692649595958
2023-11-04,34700.5,35270.0,34571.6,35069.7,140746.874,4903087436.09509,1581510,73473.65,2560499905.03807,BTCUSDT,1d,704138.0,35091.0763062537,80.0624722,19533224.28231745,521652772.60784686,1118816.0,62463471666732.86,521652771.1174128,523500.17843,40679663.2595844,698917.0,678931055325.0,1702192684.1513855,398.8567579019267
2023-11-05,35069.7,35455.2,34356.0,35025.5,231363.339,8104514852.65571,2483235,114206.6,4001834169.31893,BTCUSDT,1d,666535.0,35105.0420265926,71.51637093,19534243.03231134,506127389.0373817,1144443.0,62463471666732.88,506127391.02463263,523783.515292,38240754.28128319,673375.0,682365399525.0,1792951507.376402,380.5821834654606
2023-11-06,35025.5,35299.9,34743.2,35057.4,202227.215,7084946768.0661,2332675,100743.041,3529757876.13835,BTCUSDT,1d,439013.0,35017.7151484512,74.5464002,19535036.78229968,394344652.3693652,993108.0,62463471666733.0,394344654.35661566,524064.38151,30426194.06464776,439319.0,685246756862.5,3548525600.407826,193.10745758287493
2023-11-07,35057.5,35921.7,34520.3,35406.5,343525.95,12064060090.68823,3475930,171377.818,6021304746.37207,BTCUSDT,1d,449873.0,35418.4768901227,89.49898293,19535868.03228795,412975109.97113776,961106.0,62463471666733.0,412975110.4679518,524277.161394,32192116.297135763,450371.0,680490303693.75,3993548211.335103,170.39741795586133
2023-11-08,35406.5,36150.0,35073.0,35626.7,334779.449,11899393604.89829,3098481,167858.729,5968118352.82227,BTCUSDT,1d,585167.0,35797.8946090006,119.51921842,19536799.28228701,462656325.77122176,1004807.0,62463471666732.97,462656326.7648482,524489.16339,37138019.60283096,583201.0,691813641062.5,5080135349.873515,136.18015927070226
2023-11-09,35626.7,38499.9,35304.0,36719.5,778877.937,28650466494.87653,7145218,397604.298,14631150233.75849,BTCUSDT,1d,571031.0,36675.3264333723,249.59381306,19537693.03227018,444025872.6407587,989778.0,62463471666733.0,444025870.65351206,524735.476915,42386514.03814367,573466.0,708608307675.0,6287696612.251723,112.69759840102022
2023-11-10,36719.6,37570.0,36350.0,37330.4,299373.892,11076896066.60177,3260186,145926.285,5400078760.11308,BTCUSDT,1d,526138.0,37367.4943722969,160.99446622,19538655.53226972,478181704.8703776,1127201.0,62463471666732.94,478181706.8576284,524973.51961,41589897.60578385,523831.0,731620302656.25,5561958753.50992,131.54004462808268
2023-11-11,37330.3,37422.2,36588.0,37162.1,159239.284,5903428289.9594,1853148,77724.269,2881997016.08958,BTCUSDT,1d,628048.0,36979.9312405026,114.30174463,19539655.53225825,496812162.47215015,1073475.0,62463471666732.9,496812162.9689646,525223.328826,42293293.39069208,627529.0,728197620150.0,2477252247.2700357,293.9537630665118
2023-11-12,37162.1,37258.4,36753.6,37085.5,118890.045,4409373212.1171,1417328,59200.216,2195767164.70499,BTCUSDT,1d,706503.0,37053.3410514319,116.39942802,19540661.78225779,506634196.247056,1008655.0,63233946844737.766,506083624.1310116,525488.844578,44174930.492356926,703327.0,725675780606.25,1674082856.514645,433.47662141231757
2023-11-13,37085.6,37464.8,36350.0,36486.2,257075.648,9473874020.94803,2791229,124933.697,4605371454.38504,BTCUSDT,1d,418873.0,36543.2680870836,106.92014619,19541418.03225147,389037995.7448952,963722.0,64678587803497.0,389037994.7160368,525768.90307,31884004.88571462,428507.0,717716768750.0,3848545070.89366,186.4904153463223
2023-11-14,36486.2,36779.9,34446.3,35559.0,397265.8,14314693961.9118,3817622,188122.019,6781867049.73538,BTCUSDT,1d,525384.0,35590.6835645821,101.92946784,19542280.53225089,443696223.8353265,957065.0,64678587803497.0,443696225.3786205,525971.139406,34961118.48011874,523422.0,709655223837.5,,
2023-11-15,35559.1,38000.0,35388.0,37885.6,423818.57,15581195427.04667,4117459,218179.036,8022577792.90326,BTCUSDT,1d,569166.0,37840.5534894798,136.59745993,19543205.53223946,475848126.79723346,961281.0,64678587803496.95,475848125.7683755,526197.906439,38830543.63060188,561942.0,707127082725.0,4102614220.876732,172.36012080460404
2023-11-16,37885.5,37956.5,35486.1,36176.0,434444.366,15963485688.09104,4430141,209563.839,7702160580.38708,BTCUSDT,1d,628280.0,36160.4044509059,321.64013904,19544130.53223902,475848126.79723346,933700.0,64678587803496.95,475848125.7683755,526437.663404,45968659.957687706,628426.0,719336233962.5,4524130270.562707,158.99989411070376
2023-11-17,36176.0,37020.5,35868.3,36621.9,319943.051,11629773626.22051,3392377,158800.677,5773619881.351,BTCUSDT,1d,532945.0,36569.7120534775,242.06018465,19545068.03222224,482278507.3896148,1014052.0,64678587803496.93,482278505.8463265,526686.471176,43669781.8707609,536644.0,703345245437.5,4171500786.0435615,168.60724269564005
2023-11-18,36621.9,36900.0,36196.0,36580.9,121720.922,4446623778.62677,1559774,59945.203,2190096532.04466,BTCUSDT,1d,629610.0,36577.4249617183,316.01896346,19545999.28222189,479063314.77848727,860889.0,64678587803496.94,479063315.8073509,526929.750211,46206459.47486679,629266.0,716982474537.5,1616474690.918638,443.54698441337234
2023-11-19,36580.9,37528.2,36380.0,37375.9,154713.007,5695092295.31787,1707461,81103.115,2985985224.69178,BTCUSDT,1d,712264.0,37442.7285119813,201.48893355,19547061.7822161,546582308.683555,962703.0,64678587803496.82,546582306.6258367,527181.071346,46808749.511597805,710579.0,712523370975.0,1523180186.5402942,467.78665930089613
2023-11-20,37375.8,37784.7,36600.0,37462.5,310504.037,11585755433.13282,3145401,151546.418,5656032175.81179,BTCUSDT,1d,630519.0,37516.0503708358,177.65265045,19548099.28221029,533721547.49879223,1064908.0,64678587803496.84,533721546.4699348,527473.723306,45344546.35534512,640670.0,731678598812.5,4189953801.045328,174.62688935375795
2023-11-21,37462.6,37675.0,35720.0,35737.0,450731.16,16617512774.69305,4177874,214766.382,7922810217.89473,BTCUSDT,1d,530112.0,36035.0330862069,169.72756871,19549049.28218361,488708887.9819962,1007505.0,64678587803496.92,488708885.9242776,527758.962749,41691019.301160336,522593.0,722374186100.0,5018074298.874251,143.9544620258127
2023-11-22,35737.0,37880.0,35610.7,37413.4,338189.618,12443659325.49277,3431728,173920.996,6400961018.26049,BTCUSDT,1d,536770.0,37403.0347168323,155.51005219,19549936.78218325,456556985.02008927,979014.0,64678587803496.98,456556985.5345224,528034.302854,38112934.25756094,535829.0,712808448137.5,5032277994.118966,141.64727166713215
2023-11-23,37413.5,37650.0,36856.3,37294.3,185369.931,6912924978.37547,2192283,92092.564,3434735828.58206,BTCUSDT,1d,586979.0,37311.7192156634,219.47823037,19550855.53217752,472632934.1861059,970303.0,64678587803496.95,472632935.7294,528271.85848,42565103.66364608,587706.0,729555553775.0,3787901261.386496,192.6015234905988
2023-11-24,37294.4,38425.0,37257.3,37706.3,351031.723,13275238103.95441,3459708,176394.591,6672258090.21117,BTCUSDT,1d,624489.0,37718.7841630625,96.61399822,19551905.5321772,540151928.0911736,1136807.0,64678587803496.84,540151926.5478858,528517.412308,43175803.34623592,623898.0,747952196250.0,4748926595.785043,157.49921190903487
2023-11-25,37706.3,37886.5,37570.9,37766.6,82589.329,3116830221.06905,1090709,40804.412,1539982685.32292,BTCUSDT,1d,612626.0,37800.1260932203,92.38812809,19552899.28217154,511704247.86252016,1032695.0,64678587803496.88,511215216.1971062,528811.642305,41000040.53691879,617234.0,737705233137.5,2730084336.6812563,270.2133495385966
2023-11-26,37766.7,37807.6,37126.0,37437.9,173758.644,6511523445.85111,1851041,83650.862,3134654054.00506,BTCUSDT,1d,578192.0,37482.7055260082,81.77206996,19553811.7821613,493217212.10255015,983533.0,67912869716769.22,492891191.481606,529102.782056,37350394.61475252,578484.0,729414002537.5,2065071069.316657,353.21496357937303
2023-11-27,37437.9,37560.0,36700.0,37234.3,266112.699,9864595980.22536,2709326,129505.027,4801276041.95802,BTCUSDT,1d,478456.0,37229.2452197545,90.38276952,19554624.28215563,439166011.3759895,981736.0,67957790298898.0,439166010.2949663,529369.293974,33990153.118594855,479487.0,722891449150.0,5524499401.188489,130.85193728041384
2023-11-28,37234.4,38395.0,36856.0,37812.1,318426.327,11989725382.60476,2849494,161183.178,6069345038.6028,BTCUSDT,1d,447781.0,37828.4655911748,78.15706408,19555543.03215545,496595410.0196941,996007.0,67957790298898.0,496595411.6412311,529600.413084,37326757.10887134,447662.0,733974001106.25,4427109260.402222,165.79080341910634
2023-11-29,37812.0,38500.0,37551.8,37837.1,261631.881,9929131546.05138,2577159,131208.813,4980271370.23214,BTCUSDT,1d,358838.0,37846.8531227352,62.07806416,19556393.03214977,459435208.60806966,915309.0,67957790298898.0,459435210.7701186,529852.911958,34687799.69065694,360588.0,743940495031.25,4699623330.221132,158.29789809904727
2023-11-30,37837.2,38132.0,37442.9,37716.8,191188.871,7217490282.26007,2095004,94614.923,3572214115.76825,BTCUSDT,1d,410936.0,37712.7114789597,72.87849716,19557230.53214963,452678812.77378166,958958.0,67957790298898.0,452678810.6117344,530069.38558,34288709.36377425,411882.0,737245883550.0,5759474247.362018,128.0057609230004
2023-12-01,37716.9,38989.0,37600.0,38660.0,342361.994,13165741479.13575,3053861,175399.909,6746310427.71475,BTCUSDT,1d,497410.0,38703.5536820573,97.47076381,19558286.78214399,570915812.8429431,1131524.0,67957790298898.0,570915813.3834561,530305.403219,44330443.88131468,496468.0,750914171325.0,5505329810.390505,136.3976722898162
2023-12-02,38659.9,39900.0,38613.5,39435.0,213210.311,8343797522.28991,2036997,111247.354,4355227204.95264,BTCUSDT,1d,435763.0,39462.2799272355,64.72208528,19559080.53214366,429031407.8953413,860355.0,67957790298898.0,429031410.0573902,530620.251895,33852262.01674702,429362.0,757835435625.0,2035583551.111937,372.2939474584733
2023-12-03,39435.1,40410.1,39255.2,39979.7,221917.905,8809720241.44514,2176911,113115.685,4491571908.67447,BTCUSDT,1d,707186.0,39978.2226104617,141.18916976,19560111.7821325,557403011.4451509,919493.0,67957790298898.0,557403013.066688,530833.748322,46347878.82500001,707876.0,773927552475.0,2543818325.325344,304.23853180474975
2023-12-04,39979.8,42440.0,39970.4,41993.1,602492.859,24973172580.45416,4914848,309653.48,12832793790.74897,BTCUSDT,1d,567712.0,41910.2994815897,152.28627261,19561080.53213206,523621012.8152785,1034656.0,67957790298898.0,523621012.2747674,531117.998263,46775809.09590795,570395.0,813988772025.0,6631870125.654375,122.73894943693317
2023-12-05,41993.1,44528.1,41393.5,44081.7,575038.041,24684026724.28502,4957181,293613.701,12606208706.41785,BTCUSDT,1d,513549.0,44067.0054763296,245.80515529,19561943.03212622,466191609.30696577,867570.0,67957790298898.0,466191610.9285027,531378.277508,46391610.44417968,514962.0,825394808600.0,7424874757.09328,111.16615910746067
2023-12-06,44081.7,44349.8,43377.0,43774.8,383957.738,16855439556.37356,3312344,189313.948,8312419039.08001,BTCUSDT,1d,469800.0,43745.8343907072,287.43139808,19562793.03212585,459435208.60806966,867353.0,67957790298898.0,459435210.7701186,531599.377484,50935074.8445154,467795.0,860796825350.0,7687976484.593285,111.96663089111134
2023-12-07,43775.1,44066.7,42815.0,43296.0,346421.958,15052072255.7809,3139944,167869.668,7294723155.23818,BTCUSDT,1d,368965.0,43282.6182261835,170.65886039,19563511.78212008,388493008.5665728,898183.0,67957790298898.0,388493009.1070856,531805.904805,38956627.59378403,372050.0,849819147993.75,6360147723.127843,133.61625939968252
2023-12-08,43296.0,44779.3,43100.0,44209.5,281880.593,12354864659.75649,2689393,141987.204,6223424596.24878,BTCUSDT,1d,411806.0,44205.0522089421,153.42173224,19564355.53211968,456057010.69092566,924415.0,67957790298898.0,456057010.69092655,531995.871949,43486639.64278974,411456.0,857580156387.5,5745064611.53081,149.2724998542692
2023-12-09,44209.6,44389.2,43555.0,43734.3,189339.656,8331208461.23936,2008104,91986.898,4048303794.51515,BTCUSDT,1d,593873.0,43740.0063927528,142.28948258,19565336.78211944,530377413.5141746,927620.0,67957790298898.0,530377412.4331516,532236.418033,49983455.1733174,587398.0,862923146000.0,3136020521.05905,275.16501891658106
2023-12-10,43734.2,44099.2,43552.5,43810.0,144548.259,6336935031.6078,1625045,71693.869,3143532367.57372,BTCUSDT,1d,528723.0,43732.7120900059,109.97741548,19566211.7821184,469156589.98176646,848613.0,67436283581404.43,469318617.5512489,532507.224745,44686549.54716012,536175.0,858133029037.5,2417173945.385429,355.0150086119131
2023-12-11,43810.1,43833.4,40228.3,41271.0,620753.439,25927086771.59747,5535071,298564.648,12464090729.38179,BTCUSDT,1d,528218.0,41209.8947904734,137.42811792,19567199.2821182,528635574.13248897,1010741.0,67305906902031.14,528635575.20314026,532753.948074,47227552.40644524,525486.0,818333687875.0,8104950971.955435,100.96713610070924
2023-12-12,41271.1,42125.0,40711.0,41515.0,356541.118,14804780111.22747,3541062,178480.429,7411400940.53889,BTCUSDT,1d,547067.0,41467.2735698422,115.80405292,19568099.28211442,481794448.28640914,886419.0,67305906902031.055,481794448.2864064,533036.426336,42108188.76068561,543162.0,809018100000.0,7010140693.86994,115.40682781266442
2023-12-13,41514.9,43517.6,40556.0,42875.0,396710.296,16618328876.25431,3740055,198023.379,8296092906.06892,BTCUSDT,1d,586126.0,42939.0607583285,200.38256859,19569030.53211368,498523421.1145884,742559.0,67305906902031.086,498523422.18524,533270.217751,47685314.57453177,587920.0,820133384812.5,3795478024.164756,216.0817108124295
2023-12-14,42875.0,43450.1,41140.0,43032.4,361628.325,15456710755.29236,3556744,179049.547,7656008118.31044,BTCUSDT,1d,569840.0,43033.1371560491,340.65399192,19569943.03211355,488486038.3812697,711343.0,67305906902031.07,488486037.84593976,533499.547378,53487706.78018544,570985.0,834124118187.5,4329637461.03691,192.65449490723287
2023-12-15,43032.3,43098.0,41668.0,41968.0,257177.013,10899991321.40501,2891215,125660.846,5325707013.21401,BTCUSDT,1d,632050.0,41978.0970195792,414.19566536,19570961.78211341,545364546.9606683,860116.0,67305906902031.17,545364549.1019738,533719.739716,61874809.91705933,632636.0,819077644750.0,5301820215.25496,154.48989431841972
2023-12-16,41968.0,42756.7,41638.1,42287.4,160549.459,6792519091.8989,1874171,79904.113,3380908758.58106,BTCUSDT,1d,636141.0,42203.2140450029,568.94621841,19571911.78211322,508560808.6658516,724669.0,67305906902031.1,508560806.52454,533986.676305,63958242.19172744,638144.0,833114938950.0,3552822420.327068,234.49383064670724
2023-12-17,42287.4,42476.0,41248.3,41396.5,224722.851,9421985303.21506,2557926,108887.464,4566790592.12974,BTCUSDT,1d,621213.0,41428.6657855056,543.33939018,19572849.28211309,501869218.570991,703993.0,67305906902031.09,501869216.9650066,534240.539118,64128658.06425429,616808.0,818903764262.5,2288390935.236568,357.851340718514
2023-12-18,41396.6,42795.3,40553.8,42671.7,375385.675,15562426218.22632,4005918,188893.603,7833963224.8221,BTCUSDT,1d,641771.0,42635.7331911163,402.22664701,19573899.28211291,562093524.6067921,928612.0,67305906902031.19,562093523.0008074,534490.239567,59706278.14765298,640936.0,811292271900.0,4292902117.405886,188.98457260661874
2023-12-19,42671.8,43550.0,41835.4,42298.3,315311.844,13457649560.46984,3465516,157288.146,6714209013.68883,BTCUSDT,1d,662370.0,42271.863025716,425.85765116,19574911.78205268,542018754.3222103,817240.0,67305906902031.17,542018754.3222071,534770.078314,62467181.336199895,662880.0,822531782875.0,5265539890.764674,156.21034118792898
2023-12-20,42298.2,44384.6,42218.3,43708.9,377008.923,16393157759.03438,3892858,192098.077,8351837064.6893,BTCUSDT,1d,580281.0,43605.1555549386,428.44189548,19575818.03205239,485140240.9248672,787679.0,67305906902031.06,485140243.06617314,535044.458953,57630882.3453147,582506.0,862896305000.0,7190126134.124825,120.01128894034777
2023-12-21,43708.9,44287.2,43317.2,43896.3,276922.155,12123140366.35172,3069295,137520.09,6021500040.18053,BTCUSDT,1d,589222.0,43870.2382340736,405.86906216,19576730.53205018,488486038.3812697,815395.0,67305906902031.07,488486037.84593976,535285.566999,59081092.58587713,588137.0,854324187750.0,4308624956.614696,198.28232820274198
2023-12-22,43896.4,44484.0,43430.4,43999.2,238341.933,10452147024.44062,2681930,117622.666,5159324687.78561,BTCUSDT,1d,623750.0,44009.5016551724,317.05181008,19577780.53204999,562093524.6067921,1012121.0,67305906902031.19,562093523.0008074,535534.281422,60254531.70180586,625531.0,855951976343.75,5791592267.206111,147.79216782756444
2023-12-23,43999.2,44023.0,43304.2,43725.2,120792.199,5275597701.9703,1456500,58914.808,2573285959.17493,BTCUSDT,1d,609387.0,43768.8067518995,202.72232586,19578780.53204988,561495983.9886068,893092.0,70449192118839.66,560327733.6667341,535820.122757,53244333.618783,608479.0,856662189937.5,2403694866.584688,356.3939008426208
2023-12-24,43725.2,43994.8,42550.0,43008.4,179967.251,7820621575.19171,2012652,85895.372,3733335729.04416,BTCUSDT,1d,724746.0,43097.8093258329,177.61389683,19579849.28204977,612085087.5512701,880971.0,72006146478567.25,612085087.5512694,536103.229912,56344289.0489318,723459.0,858528493200.0,2431478043.575155,353.08914076709146
2023-12-25,43008.4,43850.0,42755.4,43611.9,184210.274,7998973036.56107,2121238,94560.236,4106260428.59181,BTCUSDT,1d,531891.0,43623.7504029807,169.29169371,19580718.03204967,497542850.09060687,702609.0,72006146478567.08,497542848.9451839,536409.727167,45016232.312319785,535741.0,856651250000.0,2721717821.8728905,314.7465336470899
2023-12-26,43611.9,43635.1,41597.0,42538.5,295583.678,12579682837.18391,2919456,138762.82,5904982759.29667,BTCUSDT,1d,556724.0,42491.1229079486,168.07237778,19581586.78204955,497542850.09060687,742922.0,72006146478567.08,497542848.9451839,536665.844687,44429205.61532214,553693.0,836775171175.0,5681935907.609517,147.26937874366925
2023-12-27,42538.6,43700.0,42145.7,43453.8,251351.538,10800417570.90282,2605702,126804.896,5449295761.85111,BTCUSDT,1d,541778.0,43436.9594269433,274.99201232,19582393.03204946,461748397.6626492,776011.0,72006146478567.0,461748399.3807821,536911.233276,46783050.714829125,545556.0,840435833775.0,6902847757.699894,121.75204542755881
2023-12-28,43453.8,43850.0,42320.5,42600.1,257515.182,11056852869.47034,2747859,126847.513,5446789288.72854,BTCUSDT,1d,417387.0,42670.6797180012,228.60423565,19583149.28204935,433112840.8746837,848615.0,72006146478567.0,433112839.72926086,537127.440801,42422981.18148732,417180.0,832829013600.0,4984776519.626013,167.07449377539672
2023-12-29,42600.1,43171.9,41283.2,42095.1,337421.865,14290101442.75712,3300161,162512.91,6885187252.36289,BTCUSDT,1d,579710.0,41998.6033442431,212.89731756,19584092.99589623,540496187.8497554,910761.0,72006146478567.16,540496188.4224659,537333.036574,49093691.46371118,581449.0,834179947562.5,7532430670.960343,110.7451211968668
2023-12-30,42095.1,42654.6,41550.0,42174.2,183890.67,7750535197.76647,1910363,91329.738,3849562064.15121,BTCUSDT,1d,540497.0,42204.4917744009,262.89297872,19584999.24589619,519019516.3929808,787521.0,72006146478567.12,519019518.6838249,537586.842334,49356320.35824165,533823.0,831535684200.0,4140609952.7479687,200.82444221729716
2023-12-31,42174.3,42951.0,42001.0,42314.0,173508.289,7373114617.21853,1835399,85439.891,3631343913.33205,BTCUSDT,1d,724837.0,42217.1587913501,360.49941065,19585974.24589616,558393411.4865339,791644.0,72006146478567.17,558393413.2046669,537822.520338,56442917.34532426,731351.0,832730521525.0,5775726137.874888,144.17763267276268
2024-01-01,42314.0,44266.0,42207.9,44230.2,206424.144,8897557996.51846,2197331,107259.562,4626093916.74846,BTCUSDT,1d,655722.0,44049.4735534775,212.54134993,19586942.99589609,554813968.8209385,827239.0,72006146478567.17,554813968.2482265,538087.762211,50875146.64536134,657752.0,837120245200.0,3128005996.2158074,267.62104874886097
2024-01-02,44230.3,45950.0,44200.9,44979.8,459798.523,20799115632.46685,4584899,226772.856,10258435145.7801,BTCUSDT,1d,364237.0,44941.160493571,139.99686991,19587761.74589597,468907288.14824075,867688.0,72006146478567.02,468907289.29366255,538343.892292,43517765.64175245,367319.0,884284459250.0,6587808088.354585,134.2304522824776
2024-01-03,44979.7,45582.3,40333.0,42849.5,595855.225,25726152649.43654,5484694,285738.095,12338124587.28819,BTCUSDT,1d,502203.0,42773.6515423729,146.47629682,19588749.24589465,565552301.9721255,940343.0,72006146478567.19,565552303.117547,538569.108194,49942736.51560193,502749.0,831574981875.0,5809292836.613322,143.1456470284924
2024-01-04,42849.5,44840.8,42625.0,44143.8,333923.098,14582787988.83859,3778259,167326.171,7309089936.81672,BTCUSDT,1d,482718.0,44250.7452670953,127.5893122,19589811.74589451,608505644.8856747,1010934.0,72006146478567.25,608505642.5948291,538849.29948,51742209.32374138,482557.0,866076910875.0,6758590235.967164,128.14461013866497
2024-01-05,44143.8,44500.0,42300.0,44145.4,374967.791,16383172715.24129,4299469,186384.897,8145555060.07347,BTCUSDT,1d,416347.0,44146.3222022209,117.05381845,19590674.24589445,493963402.27061075,813324.0,72006146478567.08,493963403.98874366,539152.022368,42917989.38384478,420884.0,851565830850.0,5502551749.201209,154.75835024606894
2024-01-06,44145.3,44214.6,43391.3,43956.7,138542.797,6067670136.35873,1908679,69273.603,3034149465.65284,BTCUSDT,1d,389306.0,43917.9798147282,85.70416723,19591549.24589436,509355148.23104286,808917.0,73146570446681.67,509059003.5142141,539397.32993,42219253.58289772,382140.0,861475789050.0,3514058610.2708097,245.1512295589204
2024-01-07,43956.6,44486.9,43557.5,43916.9,180710.714,7960341657.87697,2426450,89031.035,3922357252.9761,BTCUSDT,1d,348435.0,43844.195949737,76.09066339,19592286.74589408,429363545.3243672,713381.0,73197634206448.0,429363547.6531167,539655.643755,35888603.51598232,348688.0,869835180881.25,2570531899.67504,338.38723456075854
